id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.AUD.price,quote.AUD.volume_24h,quote.AUD.volume_change_24h,quote.AUD.percent_change_1h,quote.AUD.percent_change_24h,quote.AUD.percent_change_7d,quote.AUD.percent_change_30d,quote.AUD.percent_change_60d,quote.AUD.percent_change_90d,quote.AUD.market_cap,quote.AUD.market_cap_dominance,quote.AUD.fully_diluted_market_cap,quote.AUD.tvl,quote.AUD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T03:40:00.000Z,5337.70184760586,28775762699.87481,-7.2861,0.67166553,3.45295495,1.5241585,15.09504602,16.44209241,0.37046109,652672910709.9126,18.2578,652672910709.9054,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
825,Tether USDt,USDT,tether,88923,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T03:40:00.000Z,1.500932218488037,102836591203.63718,-6.551,0.01685685,-0.01073946,-0.00530041,-0.01281168,-0.07228305,-0.03649939,169014088042.62442,4.728,174235022087.557,,2024-06-19T03:39:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 13:42:03.824593
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583919.46604127,147583919.46604127,False,,4,,,,2024-06-19T03:40:00.000Z,898.3078427315479,3026658336.0202017,-4.2476,0.51413152,0.61703395,-1.22671122,3.73419928,7.40717939,6.54823373,132575792317.40604,3.7087,132575792317.4108,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461907104.1056079,578472035.7131325,True,,5,,,,2024-06-19T03:40:00.000Z,211.73621942004135,4711906641.8565855,-6.2338,1.50815906,4.23480179,-5.45855188,-18.3366185,-1.11256313,-27.41402619,97802463946.58089,2.7359,122483481882.11327,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
3408,USDC,USDC,usd-coin,19782,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32844243583.581158,32844243583.581158,False,,6,,,,2024-06-19T03:40:00.000Z,1.5015257007893072,9711437166.755993,-4.0938,0.0060076,0.01705577,0.01626069,0.01721135,0.0075058,0.00404284,49316475863.73141,1.3796,49316475863.72415,,2024-06-19T03:39:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 13:42:03.824593
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T03:41:00.000Z,0.7462508290073858,2409786190.7415524,-35.1888,0.40051978,1.480696,3.3833433,-3.20339245,-2.77782363,-18.98687007,41469504625.344864,1.1601,74625082900.73846,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768356383.7052,144768356383.7052,True,,8,,,,2024-06-19T03:41:00.000Z,0.18992276841774375,1490062468.3013077,-31.4394,1.01121278,3.71394313,-8.46744512,-16.4406315,-18.56737404,-17.11350356,27494807023.679836,0.7691,27494807023.681114,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438122725.516088,5107786551.142664,True,,9,3414166606.0,24513471089.376694,,2024-06-19T03:40:00.000Z,10.77905388638647,639506926.418263,-8.2042,-0.34687822,-4.14865145,2.08273473,12.63769294,18.4682716,67.34676295,26280656239.961357,0.7352,55057106474.93232,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734412443.601,36980576545.153,False,,10,,,,2024-06-19T03:40:00.000Z,0.5893074254366855,646069391.6596026,-24.2812,0.46787171,3.99929545,-7.33360449,-16.58168594,-17.8911282,-39.14426957,21058554596.63116,0.5891,26518834144.647015,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T03:40:00.000Z,2.83265422898096e-05,715644473.879792,-19.7599,0.98745554,4.76048193,-13.45502022,-21.13760304,-18.31585782,-31.16337805,16692019800.329771,0.4669,16699057324.124226,,2024-06-19T03:39:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 13:42:03.824593
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356455.3538252,442702825.3538252,False,,12,,,,2024-06-19T03:40:00.000Z,40.70559053517176,473809844.8593104,-29.8813,0.34733229,2.43009243,-14.00309527,-24.18013528,-22.66751322,-52.57513118,16011806805.99938,0.4479,29134974281.693623,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264925929.89293,87264931849.3556,True,,13,71659659264.0,8319328838.88883,,2024-06-19T03:40:00.000Z,0.17429065181455825,416854369.44408214,-26.6652,0.20437379,1.54885977,-0.95070047,-4.44281973,5.83020019,-4.71901906,15209460820.870184,0.4255,15209461852.57518,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0771096,8574566578.808519,,2024-06-19T03:41:00.000Z,8.824897470163142,405971371.3978972,-0.0231,0.43599225,2.30208897,-8.40253294,-15.48817107,-12.63046591,-38.61583315,12689791598.693233,0.355,12689791598.692991,,2024-06-19T03:39:02.000Z,,,,,,2024-06-19 13:42:03.824593
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T03:40:00.000Z,21.381678448326003,642475797.3938553,-9.3012,0.16733132,3.90005495,-5.94234724,-15.43939421,1.54807068,-23.13586013,12553182785.243181,0.3512,21381678448.329453,,2024-06-19T03:39:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 13:42:03.824593
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714259.0,19714259.0,False,,1,,,,2024-06-19T03:45:00.000Z,98315.98517138833,53064868986.984764,0.2053,0.40578196,-0.07496279,-2.82154518,-1.81668294,2.33948157,-2.21646063,1938226795508.9087,54.2021,2064635688599.1567,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T03:45:00.000Z,5341.625397670729,28844151303.723644,-7.1883,0.72762735,3.48224813,1.50741538,15.15678786,16.49145785,0.86093615,653152666776.1498,18.2653,653152666776.1489,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
825,Tether USDt,USDT,tether,88925,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T03:45:00.000Z,1.5007394108533325,102899097533.24155,-6.6493,0.0029112,-0.03218104,-0.00901332,-0.01767074,-0.06704757,-0.03981563,168992376731.38345,4.7258,174212640102.5005,,2024-06-19T03:45:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 13:47:04.610767
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583919.46604127,147583919.46604127,False,,4,,,,2024-06-19T03:45:00.000Z,898.1224688595833,3026463176.641752,-4.3378,0.50733281,0.60994435,-1.32468902,3.7450558,7.40838767,6.70403691,132548434114.8149,3.7067,132548434114.81123,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461907104.1056079,578472035.7131325,True,,5,,,,2024-06-19T03:45:00.000Z,211.95897877001954,4728898832.129164,-6.1432,1.4658522,4.34060846,-5.5568902,-18.22018006,-0.99102674,-27.17272174,97905358072.84177,2.7379,122612341936.7713,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
3408,USDC,USDC,usd-coin,19782,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32844243583.581158,32844243583.581158,False,,6,,,,2024-06-19T03:45:00.000Z,1.5012829962651073,9703687526.54797,-4.3931,-0.00133337,-0.0036009,0.00624141,0.008392,0.00705155,-0.00365154,49308504417.21975,1.3789,49308504417.2264,,2024-06-19T03:45:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 13:47:04.610767
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T03:46:00.000Z,0.7451042656125452,2405159790.604363,-35.4326,0.34509327,1.15697445,3.16746447,-3.3433896,-3.05894885,-18.87843805,41405789565.80002,1.1579,74510426561.26103,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768356383.7052,144768356383.7052,True,,8,,,,2024-06-19T03:45:00.000Z,0.18967748687784455,1488638091.0324762,-31.6872,0.90156544,3.53943789,-8.65251984,-16.54064421,-18.72162746,-17.15281854,27459298018.297363,0.7679,27459298018.304012,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438122725.516088,5107786551.142664,True,,9,3414166606.0,24537764041.98468,,2024-06-19T03:45:00.000Z,10.78903164370608,639246391.8191589,-8.3796,-0.11639547,-4.1592149,2.07684333,12.84421074,18.48582109,67.74757882,26304983236.831985,0.7356,55108070729.56871,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734412443.601,36980576545.153,False,,10,,,,2024-06-19T03:45:00.000Z,0.5891164304506674,645542721.1969136,-24.5706,0.57784817,3.82343643,-7.34148308,-16.62947959,-17.92654186,-39.08799713,21051729503.02613,0.5887,26510239370.27355,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T03:45:00.000Z,2.8270358384609423e-05,715209163.210937,-19.9723,0.82226084,4.47593067,-13.87052351,-21.27318598,-18.49940409,-31.15176205,16658912234.69517,0.4659,16665935800.010876,,2024-06-19T03:45:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 13:47:04.610767
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356455.3538252,442702825.3538252,False,,12,,,,2024-06-19T03:45:00.000Z,40.70742267529638,475675588.4563654,-29.7988,0.48592993,2.35329376,-14.07636682,-24.21939945,-22.67950066,-52.43230186,16012527490.14451,0.4478,29136285633.635044,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264925929.89293,87264931849.3556,True,,13,71659659264.0,8318768615.45989,,2024-06-19T03:45:00.000Z,0.17426753854092797,417611625.0019445,-26.5485,0.21893386,1.50215385,-0.98173247,-4.46198612,5.77704309,-4.67360175,15207443842.758839,0.4253,15207444874.331713,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0771096,8579180019.288751,,2024-06-19T03:45:00.000Z,8.829069218240132,406201570.82492054,-0.1088,0.58572247,2.25085223,-8.3728419,-15.46429483,-12.64039391,-38.48986666,12695790378.155344,0.355,12695790378.162476,,2024-06-19T03:45:02.000Z,,,,,,2024-06-19 13:47:04.610767
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T03:45:00.000Z,21.370962448251383,641514742.4958694,-9.8701,0.31319971,3.59247227,-6.07707467,-15.54542082,1.62973158,-23.08934632,12546891421.916,0.3509,21370962448.256218,,2024-06-19T03:45:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 13:47:04.610767
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714259.0,19714259.0,False,,1,,,,2024-06-19T03:51:00.000Z,98213.7590666324,53040987506.528984,-0.0396,0.29173129,-0.11576036,-2.87768093,-1.88699505,2.32739131,-1.80972082,1936211483603.1892,54.1185,2062488940399.2825,,2024-06-19T03:50:02.000Z,,,,,,2024-06-19 13:52:04.926521
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T03:50:00.000Z,5339.885703945442,28909445205.139843,-7.0694,0.73833618,3.49609728,1.52683094,15.18705265,16.50636744,1.09157524,652939943960.2555,18.2501,652939943960.2615,,2024-06-19T03:50:02.000Z,,,,,,2024-06-19 13:52:04.926521
825,Tether USDt,USDT,tether,88925,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T03:50:00.000Z,1.5009581945970167,102871423230.11465,-6.8078,0.01684362,-0.01069426,-0.00990416,-0.02001753,-0.07175154,-0.03544963,169017013110.33636,4.7241,174238037512.151,,2024-06-19T03:50:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 13:52:04.926521
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583919.46604127,147583919.46604127,False,,4,,,,2024-06-19T03:50:00.000Z,897.5158827423298,3026486863.163173,-4.4922,0.44913807,0.57486363,-1.3445234,3.74978782,7.39218063,7.44955918,132458911758.13696,3.7023,132458911758.13889,,2024-06-19T03:50:02.000Z,,,,,,2024-06-19 13:52:04.926521
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461907104.1056079,578472035.7131325,True,,5,,,,2024-06-19T03:50:00.000Z,211.50361428478507,4732012606.89039,-6.2912,1.59411427,4.0390684,-5.65844093,-18.22391033,-1.10040919,-26.42744209,97695021982.15456,2.7306,122348926315.9999,,2024-06-19T03:50:02.000Z,,,,,,2024-06-19 13:52:04.926521
